year,sex,name,count,rank
2002,M,Graeme,22,164
2002,M,Saul,22,164
2002,M,Aedan,21,167
2002,M,Arron,21,167
2002,M,Greig,21,167
2002,M,Mackenzie,21,167
2002,M,Sebastian,21,167
2002,M,Campbell,20,172
2002,M,Colin,20,172
2002,M,Conner,20,172
2002,M,Lyle,20,172
2002,M,Billy,19,176
2002,M,Bryan,19,176
2002,M,Edward,19,176
2002,M,Graham,19,176
2002,M,Harrison,19,176
2002,M,Robin,19,176
2002,M,Ruaridh,19,176
2002,M,Travis,19,176
2002,M,Antony,18,184
2002,M,Dale,18,184
2002,M,Kieron,18,184
2002,M,Nathaniel,18,184
2002,M,Curtis,17,188
2002,M,Hayden,17,188
2002,M,Hugh,17,188
2002,M,Mathew,17,188
2002,M,Reuben,17,188
2002,M,Jackson,16,193
2002,M,Kane,16,193
2002,M,Riley,16,193
2002,M,Russell,16,193
2002,M,Ali,15,197
2002,M,Daryl,15,197
2002,M,Donald,15,197
2002,M,Luca,15,197
2002,M,Maxwell,15,197
2002,M,Reiss,15,197
2002,M,Shay,15,197
2002,M,Alastair,14,204
2002,M,Bruce,14,204
2002,M,Bryce,14,204
2002,M,Christian,14,204
2002,M,Derek,14,204
2002,M,Henry,14,204
2002,M,Shane,14,204
2002,M,Sonny,14,204
2002,M,Toby,14,204
2002,M,Zachary,14,204
2002,M,Garry,13,214
2002,M,Ibrahim,13,214
2002,M,Jared,13,214
2002,M,Kenneth,13,214
2002,M,Lachlan,13,214
2002,M,Lloyd,13,214
2002,M,Tony,13,214
2002,M,Anton,12,221
2002,M,Cian,12,221
2002,M,Myles,12,221
2002,M,Regan,12,221
2002,M,Ahmed,11,225
2002,M,Alfie,11,225
2002,M,Barry,11,225
2002,M,Brad,11,225
2002,M,Cody,11,225
2002,M,Elliott,11,225
2002,M,Ewen,11,225
2002,M,Haris,11,225
2002,M,Magnus,11,225
2002,M,Rowan,11,225
2002,M,Theo,11,225
2002,M,Tristan,11,225
2002,M,Brett,10,237
2002,M,Gareth,10,237
2002,M,Jak,10,237
2002,M,Jon,10,237
2002,M,Kristian,10,237
2002,M,Noah,10,237
2002,M,Philip,10,237
2002,M,Ruari,10,237
2002,M,Simon,10,237
2002,M,Zac,10,237
2002,M,Zack,10,237
2002,M,Abdullah,9,248
2002,M,Alec,9,248
2002,M,Conall,9,248
2002,M,Eoin,9,248
2002,M,Glenn,9,248
2002,M,Hector,9,248
2002,M,Jayden,9,248
2002,M,Jed,9,248
2002,M,Kieren,9,248
2002,M,Malcolm,9,248
2002,M,Marco,9,248
2002,M,Omar,9,248
2002,M,Rian,9,248
2002,M,Sol,9,248
2002,M,Tommy,9,248
2002,M,Austin,8,263
2002,M,Baillie,8,263
2002,M,Blake,8,263
2002,M,Byron,8,263
2002,M,Flynn,8,263
2002,M,Frazer,8,263
2002,M,Jacques,8,263
2002,M,Jai,8,263
2002,M,Kris,8,263
2002,M,Marshall,8,263
2002,M,Maximilian,8,263
2002,M,Murdo,8,263
2002,M,Nairn,8,263
2002,M,Nico,8,263
2002,M,Oran,8,263
2002,M,Ruaraidh,8,263
2002,M,Todd,8,263
2002,M,Troy,8,263
2002,M,Xander,8,263
2002,M,Alfred,7,282
2002,M,Antonio,7,282
2002,M,Archibald,7,282
2002,M,Bilal,7,282
2002,M,Brogan,7,282
2002,M,Cailean,7,282
2002,M,Carter,7,282
2002,M,Conan,7,282
2002,M,Cory,7,282
2002,M,Damien,7,282
2002,M,Eric,7,282
2002,M,Guy,7,282
2002,M,Jaden,7,282
2002,M,Lauchlan,7,282
2002,M,Leighton,7,282
2002,M,Levi,7,282
2002,M,Luc,7,282
2002,M,Matt,7,282
2002,M,Raymond,7,282
2002,M,Reagan,7,282
2002,M,Roan,7,282
2002,M,Sandy,7,282
2002,M,Scot,7,282
2002,M,Aden,6,305
2002,M,Ahmad,6,305
2002,M,Ayden,6,305
2002,M,Blaine,6,305
2002,M,Brooklyn,6,305
2002,M,Cairn,6,305
2002,M,Cooper,6,305
2002,M,Damian,6,305
2002,M,Dane,6,305
2002,M,Darryl,6,305
2002,M,Devin,6,305
2002,M,Felix,6,305
2002,M,Francis,6,305
2002,M,Hamza,6,305
2002,M,Hassan,6,305
2002,M,Haydn,6,305
2002,M,Ivan,6,305
2002,M,Jasper,6,305
2002,M,Johnathan,6,305
2002,M,Johnny,6,305
2002,M,Jordon,6,305
2002,M,Keelan,6,305
2002,M,Keiron,6,305
2002,M,Kelvin,6,305
2002,M,Lawrie,6,305
2002,M,Louie,6,305
2002,M,Lukas,6,305
2002,M,Miles,6,305
2002,M,Miller,6,305
2002,M,Pierce,6,305
2002,M,Rio,6,305
2002,M,Roderick,6,305
2002,M,Rohan,6,305
2002,M,Shawn,6,305
2002,M,Stefan,6,305
2002,M,Syed,6,305
2002,M,Tobias,6,305
2002,M,Warren,6,305
2002,M,Zain,6,305
2002,M,Aaran,5,344
2002,M,Aarron,5,344
2002,M,Abdul,5,344
2002,M,Asad,5,344
2002,M,Cal,5,344
2002,M,Clark,5,344
2002,M,Coby,5,344
2002,M,Conlan,5,344
2002,M,Connar,5,344
2002,M,Corran,5,344
2002,M,Danyaal,5,344
2002,M,Derry,5,344
2002,M,Eoghan,5,344
2002,M,Frederick,5,344
2002,M,Gregg,5,344
2002,M,Hammad,5,344
2002,M,Haroon,5,344
2002,M,Hugo,5,344
2002,M,Kaleb,5,344
2002,M,Keigan,5,344
2002,M,Kirk,5,344
2002,M,Kurt,5,344
2002,M,Kurtis,5,344
2002,M,Lochlann,5,344
2002,M,Lorne,5,344
2002,M,Lyall,5,344
2002,M,Maximillian,5,344
2002,M,Mohamed,5,344
2002,M,Rikki,5,344
2002,M,Roddy,5,344
2002,M,Ruben,5,344
2002,M,Seth,5,344
2002,M,Shea,5,344
2002,M,Theodore,5,344
2002,M,Timothy,5,344
2002,M,Tomas,5,344
2002,M,Umar,5,344
2002,M,Zach,5,344
2002,M,Zohaib,5,344
2002,M,Adrian,4,383
2002,M,Ajay,4,383
2002,M,Alessandro,4,383
2002,M,Amaan,4,383
2002,M,Andy,4,383
2002,M,Arin,4,383
2002,M,Aron,4,383
2002,M,Arthur,4,383
2002,M,Blane,4,383
2002,M,Brandyn,4,383
2002,M,Brook,4,383
2002,M,Bryden,4,383
2002,M,Colby,4,383
2002,M,Conal,4,383
2002,M,Cormac,4,383
2002,M,Corrie,4,383
2002,M,Damon,4,383
2002,M,Darrell,4,383
2002,M,Denholm,4,383
2002,M,Devlin,4,383
2002,M,Devon,4,383
2002,M,Donnie,4,383
2002,M,Erik,4,383
2002,M,Fionn,4,383
2002,M,Fletcher,4,383
2002,M,Frank,4,383
2002,M,Gerald,4,383
2002,M,Griffin,4,383
2002,M,Innis,4,383
2002,M,Ismaeel,4,383
2002,M,Jaye,4,383
2002,M,Jonathon,4,383
2002,M,Josef,4,383
2002,M,Kaiden,4,383
2002,M,Keith,4,383
2002,M,Kenzie,4,383
2002,M,Kit,4,383
2002,M,Kristopher,4,383
2002,M,Lawrence,4,383
2002,M,Luis,4,383
2002,M,Mack,4,383
2002,M,Marley,4,383
2002,M,Maxim,4,383
2002,M,Maximus,4,383
2002,M,Mustafa,4,383
2002,M,Ramsay,4,383
2002,M,Reegan,4,383
2002,M,Ritchie,4,383
2002,M,Rogan,4,383
2002,M,Roman,4,383
2002,M,Ronnie,4,383
2002,M,Stanley,4,383
2002,M,Tai,4,383
2002,M,Torin,4,383
2002,M,Yusuf,4,383
2002,M,Alisdair,3,438
2002,M,Amir,3,438
2002,M,Aodhan,3,438
2002,M,Aran,3,438
2002,M,Arun,3,438
2002,M,Barrie,3,438
2002,M,Beau,3,438
2002,M,Bernard,3,438
2002,M,Boyd,3,438
2002,M,Brady,3,438
2002,M,Brody,3,438
2002,M,Bruno,3,438
2002,M,Cade,3,438
2002,M,Caden,3,438
2002,M,Cael,3,438
2002,M,Cale,3,438
2002,M,Carson,3,438
2002,M,Casey,3,438
2002,M,Cathal,3,438
2002,M,Chad,3,438
2002,M,Che,3,438
2002,M,Chi,3,438
2002,M,Cieron,3,438
2002,M,Coll,3,438
2002,M,Conlon,3,438
2002,M,Conrad,3,438
2002,M,Corben,3,438
2002,M,Corin,3,438
2002,M,Cosmo,3,438
2002,M,Dara,3,438
2002,M,Darrel,3,438
2002,M,Daryn,3,438
2002,M,Davy,3,438
2002,M,Dexter,3,438
2002,M,Diarmuid,3,438
2002,M,Dougal,3,438
2002,M,Dugald,3,438
2002,M,Edan,3,438
2002,M,Elias,3,438
2002,M,Faraz,3,438
2002,M,Fergal,3,438
2002,M,Frankie,3,438
2002,M,Gerard,3,438
2002,M,Grier,3,438
2002,M,Harold,3,438
2002,M,Hasan,3,438
2002,M,Haydon,3,438
2002,M,Hunter,3,438
2002,M,Ieuan,3,438
2002,M,Imaad,3,438
2002,M,Irvine,3,438
2002,M,Jac,3,438
2002,M,Jensen,3,438
2002,M,Jeremy,3,438
2002,M,Joey,3,438
2002,M,John-Paul,3,438
2002,M,Jonah,3,438
2002,M,Junior,3,438
2002,M,Kalum,3,438
2002,M,Kalvin,3,438
2002,M,Keegan,3,438
2002,M,Kiegan,3,438
2002,M,Konnor,3,438
2002,M,Kristofer,3,438
2002,M,Kristoffer,3,438
2002,M,Kye,3,438
2002,M,Laurence,3,438
2002,M,Leyton,3,438
2002,M,Lorcan,3,438
2002,M,Luka,3,438
2002,M,Malachy,3,438
2002,M,Millar,3,438
2002,M,Milo,3,438
2002,M,Mitch,3,438
2002,M,Mitchel,3,438
2002,M,Muhammed,3,438
2002,M,Munro,3,438
2002,M,Nicky,3,438
2002,M,Nicolas,3,438
2002,M,Noman,3,438
2002,M,Orin,3,438
2002,M,Owain,3,438
2002,M,Padraig,3,438
2002,M,Phillip,3,438
2002,M,Qais,3,438
2002,M,Ralph,3,438
2002,M,Ramon,3,438
2002,M,Rayhan,3,438
2002,M,Richie,3,438
2002,M,Ricky,3,438
2002,M,Ronald,3,438
2002,M,Rori,3,438
2002,M,Rowen,3,438
2002,M,Roy,3,438
2002,M,Ruairi,3,438
2002,M,Saif,3,438
2002,M,Salman,3,438
2002,M,Sami,3,438
2002,M,Seumas,3,438
2002,M,Shayne,3,438
2002,M,Sohaib,3,438
2002,M,Sorley,3,438
2002,M,Subhaan,3,438
2002,M,Subhan,3,438
2002,M,Ted,3,438
2002,M,Terry,3,438
2002,M,Ty,3,438
2002,M,Vincent,3,438
2002,M,Wesley,3,438
2002,M,Will,3,438
2002,M,Yousef,3,438
2002,M,Zander,3,438
2002,F,Chloe,574,1
2002,F,Sophie,532,2
2002,F,Emma,504,3
2002,F,Amy,499,4
2002,F,Erin,441,5
2002,F,Ellie,423,6
2002,F,Rachel,401,7
2002,F,Lauren,399,8
2002,F,Megan,397,9
2002,F,Hannah,378,10
2002,F,Rebecca,376,11
2002,F,Emily,335,12
2002,F,Caitlin,331,13
2002,F,Lucy,327,14
2002,F,Holly,322,15
2002,F,Katie,284,16
2002,F,Nicole,252,17
2002,F,Sarah,249,18
2002,F,Abbie,246,19
2002,F,Morgan,224,20
2002,F,Niamh,215,21
2002,F,Anna,213,22
2002,F,Shannon,203,23
2002,F,Leah,196,24
2002,F,Eilidh,195,25
2002,F,Zoe,192,26
2002,F,Jessica,189,27
2002,F,Louise,177,28
2002,F,Aimee,174,29
2002,F,Eve,172,30
2002,F,Jennifer,170,31
2002,F,Molly,167,32
2002,F,Courtney,165,33
2002,F,Kirsty,153,34
2002,F,Olivia,153,34
2002,F,Jade,151,36
2002,F,Charlotte,147,37
2002,F,Bethany,135,38
2002,F,Laura,135,38
2002,F,Rachael,132,40
2002,F,Taylor,132,40
2002,F,Abby,126,42
2002,F,Cara,126,42
2002,F,Abigail,125,44
2002,F,Jodie,122,45
2002,F,Mia,119,46
2002,F,Samantha,117,47
2002,F,Beth,114,48
2002,F,Heather,114,48
2002,F,Kayleigh,114,48
2002,F,Iona,102,51
2002,F,Stephanie,100,52
2002,F,Isla,97,53
2002,F,Robyn,96,54
2002,F,Melissa,95,55
2002,F,Georgia,94,56
2002,F,Grace,89,57
2002,F,Brooke,88,58
2002,F,Natasha,85,59
2002,F,Caitlyn,82,60
2002,F,Jenna,82,60
2002,F,Amber,81,62
2002,F,Skye,80,63
2002,F,Gemma,77,64
2002,F,Hayley,77,64
2002,F,Lisa,75,66
2002,F,Kelsey,73,67
2002,F,Freya,72,68
2002,F,Natalie,68,69
2002,F,Claire,67,70
2002,F,Danielle,67,70
2002,F,Catherine,65,72
2002,F,Eva,65,72
2002,F,Alice,64,74
2002,F,Kayla,64,74
2002,F,Demi,63,76
2002,F,Kate,63,76
2002,F,Paige,63,76
2002,F,Chelsea,60,79
2002,F,Ciara,59,80
2002,F,Nicola,59,80
2002,F,Hollie,56,82
2002,F,Carly,55,83
2002,F,Elizabeth,55,83
2002,F,Kara,55,83
2002,F,Alex,54,86
2002,F,Rebekah,54,86
2002,F,Alicia,53,88
2002,F,Kiera,53,88
2002,F,Alexandra,52,90
2002,F,Charlie,51,91
2002,F,Elle,51,91
2002,F,Fiona,50,93
2002,F,Kaitlyn,50,93
2002,F,Lara,50,93
2002,F,Rosie,50,93
2002,F,Catriona,48,97
2002,F,Ella,48,97
2002,F,Carla,47,99
2002,F,Cerys,46,100
2002,F,Eleanor,46,100
2002,F,Katherine,45,102
2002,F,Kirsten,45,102
2002,F,Chantelle,44,104
2002,F,Naomi,44,104
2002,F,Alana,43,106
2002,F,Ava,43,106
2002,F,Ellen,43,106
2002,F,Rhiannon,43,106
2002,F,Lily,42,110
2002,F,Sara,42,110
2002,F,Kerry,41,112
2002,F,Tegan,40,113
2002,F,Zara,40,113
2002,F,Elise,39,115
2002,F,Millie,39,115
2002,F,Neve,39,115
2002,F,Victoria,39,115
2002,F,Ashleigh,38,119
2002,F,Keira,38,119
2002,F,Maria,38,119
2002,F,Abbey,37,122
2002,F,Abbi,36,123
2002,F,Ailsa,36,123
2002,F,Alix,36,123
2002,F,Ashley,36,123
2002,F,Casey,36,123
2002,F,Imogen,36,123
2002,F,Mhairi,36,123
2002,F,Orla,36,123
2002,F,Daisy,35,131
2002,F,Jasmine,35,131
2002,F,Brogan,34,133
2002,F,Jemma,34,133
2002,F,Katy,34,133
2002,F,Lois,34,133
2002,F,Morven,34,133
2002,F,Alisha,33,138
2002,F,Kaitlin,33,138
2002,F,Kathryn,33,138
2002,F,Rowan,33,138
2002,F,Charley,32,142
2002,F,Toni,32,142
2002,F,Lauryn,31,144
2002,F,Ruby,31,144
2002,F,Ellis,30,146
2002,F,Phoebe,30,146
2002,F,Amelia,29,148
2002,F,Rose,29,148
2002,F,Anya,28,150
2002,F,Connie,28,150
2002,F,Kacey,28,150
2002,F,Maisie,28,150
2002,F,Gabrielle,26,154
2002,F,Kimberley,26,154
2002,F,Ebony,25,156
2002,F,Hope,25,156
2002,F,Leigh,25,156
2002,F,Maya,25,156
2002,F,Mollie,25,156
2002,F,Adele,24,161
2002,F,Annie,24,161
2002,F,Becky,24,161
2002,F,Jordan,24,161
2002,F,Katelyn,24,161
2002,F,Kimberly,24,161
2002,F,Leona,24,161
2002,F,Mirren,24,161
2002,F,Mya,24,161
2002,F,Nadia,24,161
2002,F,Sinead,24,161
2002,F,Teigan,24,161
2002,F,Sophia,23,173
2002,F,Christina,22,174
2002,F,Faith,22,174
2002,F,Joanna,22,174
2002,F,Meghan,22,174
2002,F,Tiegan,22,174
2002,F,Dionne,21,179
2002,F,Evie,21,179
2002,F,Kirstin,21,179
2002,F,Leanne,21,179
2002,F,Madison,21,179
2002,F,Nina,21,179
2002,F,Rhona,21,179
2002,F,Yasmin,21,179
2002,F,Alanna,20,187
2002,F,Alyssa,20,187
2002,F,Amie,20,187
2002,F,Christie,20,187
2002,F,Jamie,20,187
2002,F,Katrina,20,187
2002,F,Kelly,20,187
2002,F,Libby,20,187
2002,F,Martha,20,187
2002,F,Mary,20,187
2002,F,Poppy,20,187
2002,F,Ruth,20,187
2002,F,Siobhan,20,187
2002,F,Tara,20,187
2002,F,Carmen,19,201
2002,F,Carrie,19,201
2002,F,Georgina,19,201
2002,F,Kerri,19,201
2002,F,Madeleine,19,201
2002,F,Michaela,19,201
2002,F,Tamzin,19,201
2002,F,Tia,19,201
2002,F,Dana,18,209
2002,F,Francesca,18,209
2002,F,Kathleen,18,209
2002,F,Kira,18,209
2002,F,Louisa,18,209
2002,F,Amanda,17,214
2002,F,Annabel,17,214
2002,F,Billie,17,214
2002,F,Clara,17,214
2002,F,Devon,17,214
2002,F,Kaci,17,214
2002,F,Michelle,17,214
2002,F,Milly,17,214
2002,F,Roisin,17,214
2002,F,Sasha,17,214
2002,F,Sian,17,214
2002,F,Aaliyah,16,225
2002,F,Aisha,16,225
2002,F,Clare,16,225
2002,F,Isabella,16,225
2002,F,Isobel,16,225
2002,F,Julia,16,225
2002,F,Lana,16,225
2002,F,Maia,16,225
2002,F,Mairi,16,225
2002,F,Maryam,16,225
2002,F,Rhianna,16,225
2002,F,Saskia,16,225
2002,F,Antonia,15,237
2002,F,Bailey,15,237
2002,F,Brodie,15,237
2002,F,Hazel,15,237
2002,F,Jodi,15,237
2002,F,Kenzie,15,237
2002,F,Laurie,15,237
2002,F,Murron,15,237
2002,F,Nadine,15,237
2002,F,Regan,15,237
2002,F,Shelby,15,237
2002,F,Caroline,14,248
2002,F,Cody,14,248
2002,F,Eloise,14,248
2002,F,Helena,14,248
2002,F,Jessie,14,248
2002,F,Joanne,14,248
2002,F,Kelsie,14,248
2002,F,Margaret,14,248
2002,F,Melanie,14,248
2002,F,Shona,14,248
2002,F,Stacey,14,248
2002,F,Bethan,13,259
2002,F,Dawn,13,259
2002,F,Gillian,13,259
2002,F,India,13,259
2002,F,Jane,13,259
2002,F,Jenny,13,259
2002,F,Karis,13,259
2002,F,Leia,13,259
2002,F,Sally,13,259
2002,F,Shauna,13,259
2002,F,Alannah,12,269
2002,F,Bobbi,12,269
2002,F,Bronwyn,12,269
2002,F,Claudia,12,269
2002,F,Eden,12,269
2002,F,Eryn,12,269
2002,F,Josephine,12,269
2002,F,Leonie,12,269
2002,F,Lia,12,269
2002,F,Lori,12,269
2002,F,Lorna,12,269
2002,F,Mackenzie,12,269
2002,F,Rhian,12,269
2002,F,Tyler,12,269
2002,F,Zainab,12,269
2002,F,Ailie,11,284
2002,F,Amelie,11,284
2002,F,Ami,11,284
2002,F,Angel,11,284
2002,F,Ayesha,11,284
2002,F,Christy,11,284
2002,F,Halle,11,284
2002,F,Helen,11,284
2002,F,Karen,11,284
2002,F,Karla,11,284
2002,F,Kasey,11,284
2002,F,Meg,11,284
2002,F,Nikki,11,284
2002,F,Shakira,11,284
2002,F,Willow,11,284
2002,F,Yasmine,11,284
2002,F,Alison,10,300
2002,F,Andrea,10,300
2002,F,Annabelle,10,300
2002,F,Darcy,10,300
2002,F,Faye,10,300
2002,F,Fern,10,300
2002,F,Jorja,10,300
2002,F,Josie,10,300
2002,F,Kayley,10,300
2002,F,Keri,10,300
2002,F,Kiara,10,300
2002,F,Logan,10,300
2002,F,Monica,10,300
2002,F,Sadie,10,300
2002,F,Summer,10,300
2002,F,Susannah,10,300
2002,F,Tabitha,10,300
2002,F,Tammy,10,300
2002,F,Alysha,9,318
2002,F,Angela,9,318
2002,F,Annalise,9,318
2002,F,Aoife,9,318
2002,F,Bryony,9,318
2002,F,Caragh,9,318
2002,F,Carys,9,318
2002,F,Charli,9,318
2002,F,Chiara,9,318
2002,F,Dannielle,9,318
2002,F,Darcey,9,318
2002,F,Harriet,9,318
2002,F,Jacqueline,9,318
2002,F,Jamie-Lee,9,318
2002,F,Jasmin,9,318
2002,F,Jordyn,9,318
2002,F,Kristin,9,318
2002,F,Kyla,9,318
2002,F,Maeve,9,318
2002,F,Matilda,9,318
2002,F,Neave,9,318
2002,F,Rhea,9,318
2002,F,Simone,9,318
2002,F,Stella,9,318
2002,F,Susan,9,318
2002,F,Tamara,9,318
2002,F,Ailidh,8,344
2002,F,April,8,344
2002,F,Cameron,8,344
2002,F,Cheyenne,8,344
2002,F,Danni,8,344
2002,F,Demi-Lee,8,344
2002,F,Drew,8,344
2002,F,Elena,8,344
2002,F,Esme,8,344
2002,F,Flora,8,344
2002,F,Georgie,8,344
2002,F,Harley,8,344
2002,F,Holli,8,344
2002,F,Isabelle,8,344
2002,F,Julie,8,344
2002,F,Karina,8,344
2002,F,Kim,8,344
2002,F,Lucia,8,344
2002,F,Lucie,8,344
2002,F,Mairead,8,344
2002,F,Philippa,8,344
2002,F,Reese,8,344
2002,F,Rhianne,8,344
2002,F,Saffron,8,344
2002,F,Shanice,8,344
2002,F,Suzanne,8,344
2002,F,Tayler,8,344
2002,F,Teagan,8,344
2002,F,Tiffany,8,344
2002,F,Ailish,7,373
2002,F,Aisling,7,373
2002,F,Alexandria,7,373
2002,F,Alexis,7,373
2002,F,Alyx,7,373
2002,F,Brianna,7,373
2002,F,Cassie,7,373
2002,F,Cheryl,7,373
2002,F,Christine,7,373
2002,F,Cora,7,373
2002,F,Demi-Leigh,7,373
2002,F,Emilie,7,373
2002,F,Erica,7,373
2002,F,Frances,7,373
2002,F,Gabriella,7,373
2002,F,Hana,7,373
2002,F,Hayleigh,7,373
2002,F,Heidi,7,373
2002,F,Honor,7,373
2002,F,Jaime,7,373
2002,F,Johanna,7,373
2002,F,Kirstie,7,373
2002,F,Kitty,7,373
2002,F,Kym,7,373
2002,F,Layla,7,373
2002,F,Lea,7,373
2002,F,Lindsay,7,373
2002,F,Linzi,7,373
2002,F,Nikita,7,373
2002,F,Ria,7,373
2002,F,Rona,7,373
2002,F,Rosa,7,373
2002,F,Rosemary,7,373
2002,F,Scarlett,7,373
2002,F,Serena,7,373
2002,F,Tessa,7,373
2002,F,Ailey,6,409
2002,F,Aliyah,6,409
2002,F,Amna,6,409
2002,F,Aqsa,6,409
2002,F,Asha,6,409
2002,F,Brooklyn,6,409
2002,F,Caoimhe,6,409
2002,F,Chanel,6,409
2002,F,Chanelle,6,409
2002,F,Charis,6,409
2002,F,Charly,6,409
2002,F,Corinne,6,409
2002,F,Corrie,6,409
2002,F,Dani,6,409
2002,F,Dayna,6,409
2002,F,Elli,6,409
2002,F,Elspeth,6,409
2002,F,Evelyn,6,409
2002,F,Felicity,6,409
2002,F,Hafsah,6,409
2002,F,Jaden,6,409
2002,F,Jay,6,409
2002,F,Jena,6,409
2002,F,Jill,6,409
2002,F,Justine,6,409
2002,F,Katlyn,6,409
2002,F,Kaya,6,409
2002,F,Kaylee,6,409
2002,F,Kennedy,6,409
2002,F,Lacey,6,409
2002,F,Lena,6,409
2002,F,Lola,6,409
2002,F,Lydia,6,409
2002,F,Miriam,6,409
2002,F,Mirin,6,409
2002,F,Murrin,6,409
2002,F,Paris,6,409
2002,F,Rebekka,6,409
2002,F,Rio,6,409
2002,F,Shanna,6,409
2002,F,Shannan,6,409
2002,F,Shelley,6,409
2002,F,Sky,6,409
2002,F,Sorcha,6,409
2002,F,Tamsin,6,409
2002,F,Tanya,6,409
2002,F,Tess,6,409
2002,F,Tiana,6,409
2002,F,Tori,6,409
2002,F,Zahra,6,409
2002,F,Abi,5,459
2002,F,Alanah,5,459
2002,F,Aleesha,5,459
2002,F,Amina,5,459
2002,F,Amy-Louise,5,459
2002,F,Ana,5,459
2002,F,Anne,5,459
2002,F,Arianna,5,459
2002,F,Ayla,5,459
2002,F,Beatrice,5,459
2002,F,Brenna,5,459
2002,F,Bridget,5,459
2002,F,Briony,5,459
2002,F,Cailin,5,459
2002,F,Callie,5,459
2002,F,Carol,5,459
2002,F,Chantel,5,459
2002,F,Charlene,5,459
2002,F,Chelsey,5,459
2002,F,Codie,5,459
2002,F,Deborah,5,459
2002,F,Dee,5,459
2002,F,Eilish,5,459
2002,F,Elaine,5,459
2002,F,Elisha,5,459
2002,F,Elyse,5,459
2002,F,Emilia,5,459
2002,F,Estelle,5,459
2002,F,Esther,5,459
2002,F,Fallon,5,459
2002,F,Fatima,5,459
2002,F,Fatimah,5,459
2002,F,Gail,5,459
2002,F,Genevieve,5,459
2002,F,Gina,5,459
2002,F,Hailie,5,459
2002,F,Imaan,5,459
2002,F,Iman,5,459
2002,F,Isabel,5,459
2002,F,Jenni,5,459
2002,F,Jillian,5,459
2002,F,Jocelyn,5,459
2002,F,Jody,5,459
2002,F,Jude,5,459
2002,F,Kacie,5,459
2002,F,Karli,5,459
2002,F,Katie-Louise,5,459
2002,F,Kay,5,459
2002,F,Keris,5,459
2002,F,Kerrie,5,459
2002,F,Kerris,5,459
2002,F,Kerys,5,459
2002,F,Kiah,5,459
2002,F,Kyra,5,459
2002,F,Larissa,5,459
2002,F,Leila,5,459
2002,F,Lyndsay,5,459
2002,F,Lynsey,5,459
2002,F,Macy,5,459
2002,F,Madeline,5,459
2002,F,Marianne,5,459
2002,F,Marion,5,459
2002,F,Maxine,5,459
2002,F,Michaella,5,459
2002,F,Monique,5,459
2002,F,Murran,5,459
2002,F,Noor,5,459
2002,F,Nuala,5,459
2002,F,Pamela,5,459
2002,F,Paula,5,459
2002,F,Raegan,5,459
2002,F,Renee,5,459
2002,F,Riona,5,459
2002,F,Rosalind,5,459
2002,F,Safa,5,459
2002,F,Saoirse,5,459
2002,F,Sarah-Jane,5,459
2002,F,Sharon,5,459
2002,F,Simran,5,459
2002,F,Sofia,5,459
2002,F,Sonya,5,459
2002,F,Susanna,5,459
2002,F,Teri,5,459
2002,F,Terri,5,459
2002,F,Thea,5,459
2002,F,Veronica,5,459
2002,F,Ainsley,4,545
2002,F,Alexa,4,545
2002,F,Alina,4,545
2002,F,Allana,4,545
2002,F,Andi,4,545
2002,F,Anja,4,545
2002,F,Anne-Marie,4,545
2002,F,Annika,4,545
2002,F,Arianne,4,545
2002,F,Arwen,4,545
2002,F,Ashlyn,4,545
2002,F,Aurora,4,545
2002,F,Billie-Jo,4,545
2002,F,Bobbie,4,545
2002,F,Bonnie,4,545
2002,F,Breanna,4,545
2002,F,Cheyanne,4,545
2002,F,Ciera,4,545
2002,F,Colette,4,545
2002,F,Colleen,4,545
2002,F,Collette,4,545
2002,F,Daniella,4,545
2002,F,Darci,4,545
2002,F,Darcie,4,545
2002,F,Demilee,4,545
2002,F,Destiny,4,545
2002,F,Dione,4,545
2002,F,Emmie,4,545
2002,F,Erika,4,545
2002,F,Farah,4,545
2002,F,Freyja,4,545
2002,F,Gracie,4,545
2002,F,Grainne,4,545
2002,F,Hanna,4,545
2002,F,Helin,4,545
2002,F,Innes,4,545
2002,F,Iqra,4,545
2002,F,Iris,4,545
2002,F,Islay,4,545
2002,F,Jayde,4,545
2002,F,Jazmin,4,545
2002,F,Jean,4,545
2002,F,Jo,4,545
2002,F,Jolie,4,545
2002,F,Juliet,4,545
2002,F,Juliette,4,545
2002,F,Kaia,4,545
2002,F,Kaila,4,545
2002,F,Kaiya,4,545
2002,F,Karly,4,545
2002,F,Katharine,4,545
2002,F,Khadija,4,545
2002,F,Khadijah,4,545
2002,F,Kiana,4,545
2002,F,Kirstyn,4,545
2002,F,Kourtney,4,545
2002,F,Kristina,4,545
2002,F,Kya,4,545
2002,F,Lanna,4,545
2002,F,Leoni,4,545
2002,F,Levi,4,545
2002,F,Lexie,4,545
2002,F,Lianne,4,545
2002,F,Liberty,4,545
2002,F,Luci,4,545
2002,F,Lucinda,4,545
2002,F,Luisa,4,545
2002,F,Mahnoor,4,545
2002,F,Mariam,4,545
2002,F,Marie,4,545
2002,F,May,4,545
2002,F,Meera,4,545
2002,F,Milli,4,545
2002,F,Morag,4,545
2002,F,Nada,4,545
2002,F,Natalia,4,545
2002,F,Payton,4,545
2002,F,Piper,4,545
2002,F,Pippa,4,545
2002,F,Reanne,4,545
2002,F,Rebeka,4,545
2002,F,Rheanna,4,545
